Pet_Name,Breed,Pet_Type,Age_Years,Weight_kg,Temperature_C,Heartbeat_BPM,Health_Status,Current_Behavior,Recommendation
Ruby,Chihuahua,Dog,2,3.4,38.84,137,Normal,Active and Happy,Continue regular monitoring
Bella,Poodle,Dog,10,9.2,38.86,109,Normal,Active and Happy,Continue regular monitoring
Jack,Sphynx,Cat,6,6.7,39.35,130,Normal,Active and Happy,Continue regular monitoring
Coco,Persian,Cat,14,3.8,39.82,159,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Luna,Golden Retriever,Dog,17,24.4,38.93,93,Normal,Calm and Relaxed,Continue regular monitoring
Tiger,German Shepherd,Dog,5,35.9,39.84,125,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Max,Bengal,Cat,15,19.9,38.88,121,Normal,Calm and Relaxed,Continue regular monitoring
Zoe,Ragdoll,Cat,6,20.6,38.48,99,Normal,Active and Happy,Continue regular monitoring
Tiger,German Shepherd,Dog,7,37.9,39.7,163,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Charlie,Sphynx,Cat,1,3.7,40.97,220,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Bella,Persian,Cat,9,6.0,38.66,149,Normal,Active and Happy,Continue regular monitoring
Toby,Sphynx,Cat,8,5.0,39.11,133,Normal,Active and Happy,Continue regular monitoring
Luna,Bulldog,Dog,13,20.7,38.39,100,Normal,Calm and Relaxed,Continue regular monitoring
Jack,Persian,Cat,5,5.3,38.31,124,Normal,Active and Happy,Continue regular monitoring
Daisy,Chihuahua,Dog,4,6.9,38.99,117,Normal,Active and Happy,Continue regular monitoring
Buddy,Maine Coon,Cat,14,34.7,38.08,122,Normal,Calm and Relaxed,Continue regular monitoring
Coco,Bengal,Cat,2,17.5,37.95,141,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Max,Beagle,Dog,9,8.3,38.73,104,Normal,Active and Happy,Continue regular monitoring
Simba,Chihuahua,Dog,15,5.5,38.87,105,Normal,Calm and Relaxed,Continue regular monitoring
Zoe,Bulldog,Dog,3,7.5,38.95,90,Normal,Active and Happy,Continue regular monitoring
Cooper,Ragdoll,Cat,1,29.9,38.46,130,Normal,Active and Happy,Continue regular monitoring
Ruby,Siamese,Cat,3,4.5,38.41,129,Normal,Active and Happy,Continue regular monitoring
Charlie,Siamese,Cat,16,6.9,38.98,117,Normal,Calm and Relaxed,Continue regular monitoring
Ruby,Domestic Shorthair,Cat,4,2.6,37.4,199,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Daisy,Poodle,Dog,8,16.3,39.91,157,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Coco,Golden Retriever,Dog,17,35.0,37.78,124,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Daisy,Poodle,Dog,17,12.6,38.54,92,Normal,Calm and Relaxed,Continue regular monitoring
Toby,Poodle,Dog,4,17.6,38.82,95,Normal,Active and Happy,Continue regular monitoring
Cooper,Domestic Shorthair,Cat,2,5.1,37.63,184,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Jack,Persian,Cat,7,3.2,38.52,142,Normal,Active and Happy,Continue regular monitoring
Rocky,Maine Coon,Cat,5,32.4,38.19,102,Normal,Active and Happy,Continue regular monitoring
Oscar,Maine Coon,Cat,10,28.3,38.25,104,Normal,Active and Happy,Continue regular monitoring
Toby,Beagle,Dog,16,1.7,39.06,116,Normal,Calm and Relaxed,Continue regular monitoring
Simba,Bengal,Cat,16,16.3,38.81,125,Normal,Calm and Relaxed,Continue regular monitoring
Milo,Bulldog,Dog,12,10.7,39.08,112,Normal,Active and Happy,Continue regular monitoring
Ruby,German Shepherd,Dog,7,31.1,38.53,80,Normal,Active and Happy,Continue regular monitoring
Oscar,Poodle,Dog,1,15.2,38.73,108,Normal,Active and Happy,Continue regular monitoring
Zoe,Golden Retriever,Dog,4,28.1,39.4,147,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Jack,Chihuahua,Dog,14,4.8,38.9,120,Normal,Calm and Relaxed,Continue regular monitoring
Luna,Labrador Retriever,Dog,8,39.6,38.41,89,Normal,Active and Happy,Continue regular monitoring
Ruby,Siamese,Cat,1,5.3,38.5,135,Normal,Active and Happy,Continue regular monitoring
Lucy,Chihuahua,Dog,4,4.3,37.61,189,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Bella,Sphynx,Cat,6,3.3,39.09,137,Normal,Active and Happy,Continue regular monitoring
Lucy,German Shepherd,Dog,2,41.3,39.48,124,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Rocky,Bulldog,Dog,7,15.7,37.63,183,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Molly,Sphynx,Cat,16,4.2,39.23,145,Normal,Calm and Relaxed,Continue regular monitoring
Cooper,Ragdoll,Cat,1,32.1,38.28,134,Normal,Active and Happy,Continue regular monitoring
Tiger,Chihuahua,Dog,4,2.6,38.82,133,Normal,Active and Happy,Continue regular monitoring
Tiger,Siamese,Cat,14,1.6,36.69,180,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Jack,Siamese,Cat,6,8.0,38.48,105,Normal,Active and Happy,Continue regular monitoring
Charlie,Poodle,Dog,4,19.2,38.6,90,Normal,Active and Happy,Continue regular monitoring
Ruby,Bengal,Cat,1,10.1,38.84,126,Normal,Active and Happy,Continue regular monitoring
Molly,German Shepherd,Dog,2,30.6,38.65,104,Normal,Active and Happy,Continue regular monitoring
Jack,Persian,Cat,6,7.9,38.38,121,Normal,Active and Happy,Continue regular monitoring
Toby,Beagle,Dog,5,5.2,38.71,119,Normal,Active and Happy,Continue regular monitoring
Coco,Labrador Retriever,Dog,8,37.4,37.59,157,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Molly,Bulldog,Dog,5,18.2,38.93,94,Normal,Active and Happy,Continue regular monitoring
Leo,Poodle,Dog,9,25.0,38.7,92,Normal,Active and Happy,Continue regular monitoring
Ruby,German Shepherd,Dog,6,9.1,38.99,93,Normal,Active and Happy,Continue regular monitoring
Max,Persian,Cat,9,6.1,40.79,182,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Milo,Sphynx,Cat,11,4.2,39.01,131,Normal,Active and Happy,Continue regular monitoring
Bella,Beagle,Dog,8,6.1,38.95,128,Normal,Active and Happy,Continue regular monitoring
Jack,Beagle,Dog,10,3.3,39.13,107,Normal,Active and Happy,Continue regular monitoring
Toby,Domestic Shorthair,Cat,9,3.8,39.89,143,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Jack,Golden Retriever,Dog,14,20.9,38.81,96,Normal,Calm and Relaxed,Continue regular monitoring
Zoe,Labrador Retriever,Dog,7,22.0,38.54,84,Normal,Active and Happy,Continue regular monitoring
Luna,Poodle,Dog,8,12.4,38.82,97,Normal,Active and Happy,Continue regular monitoring
Rocky,Siamese,Cat,14,2.0,40.14,156,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Ruby,Bulldog,Dog,5,24.8,37.3,180,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Oscar,Labrador Retriever,Dog,9,27.1,38.47,86,Normal,Active and Happy,Continue regular monitoring
Jack,Beagle,Dog,6,2.4,39.08,117,Normal,Active and Happy,Continue regular monitoring
Buddy,Labrador Retriever,Dog,4,36.1,37.05,92,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Rocky,Bengal,Cat,4,14.0,37.19,168,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Coco,Golden Retriever,Dog,2,32.4,38.62,89,Normal,Active and Happy,Continue regular monitoring
Zoe,Maine Coon,Cat,14,20.4,38.08,113,Normal,Calm and Relaxed,Continue regular monitoring
Daisy,Poodle,Dog,6,13.8,40.28,144,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Toby,Persian,Cat,12,4.3,38.51,123,Normal,Active and Happy,Continue regular monitoring
Luna,Persian,Cat,6,4.0,38.43,140,Normal,Active and Happy,Continue regular monitoring
Lucy,Beagle,Dog,1,5.9,38.58,113,Normal,Active and Happy,Continue regular monitoring
Rocky,Bengal,Cat,9,14.0,39.16,126,Normal,Active and Happy,Continue regular monitoring
Cooper,Bengal,Cat,5,16.9,38.95,141,Normal,Active and Happy,Continue regular monitoring
Bella,Bulldog,Dog,13,10.5,38.51,86,Normal,Calm and Relaxed,Continue regular monitoring
Zoe,Poodle,Dog,7,13.3,38.85,102,Normal,Active and Happy,Continue regular monitoring
Zoe,Ragdoll,Cat,16,32.7,38.54,110,Normal,Calm and Relaxed,Continue regular monitoring
Zoe,Ragdoll,Cat,5,29.2,38.6,143,Normal,Active and Happy,Continue regular monitoring
Rocky,Bulldog,Dog,4,1.9,38.58,121,Normal,Active and Happy,Continue regular monitoring
Max,Poodle,Dog,7,15.0,38.83,80,Normal,Active and Happy,Continue regular monitoring
Bella,Bulldog,Dog,7,12.0,38.99,113,Normal,Active and Happy,Continue regular monitoring
Luna,Golden Retriever,Dog,10,22.3,38.43,99,Normal,Active and Happy,Continue regular monitoring
Zoe,Golden Retriever,Dog,1,29.4,38.28,78,Normal,Active and Happy,Continue regular monitoring
Simba,Labrador Retriever,Dog,10,35.8,38.47,68,Normal,Active and Happy,Continue regular monitoring
Cooper,German Shepherd,Dog,10,22.5,39.03,86,Normal,Active and Happy,Continue regular monitoring
Molly,Ragdoll,Cat,4,28.0,38.55,103,Normal,Active and Happy,Continue regular monitoring
Simba,Maine Coon,Cat,2,35.7,39.5,133,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Charlie,Domestic Shorthair,Cat,6,4.5,38.74,117,Normal,Active and Happy,Continue regular monitoring
Lucy,Persian,Cat,3,5.7,38.63,146,Normal,Active and Happy,Continue regular monitoring
Molly,German Shepherd,Dog,2,28.1,38.64,68,Normal,Active and Happy,Continue regular monitoring
Bella,Labrador Retriever,Dog,1,28.2,38.63,82,Normal,Active and Happy,Continue regular monitoring
Toby,Maine Coon,Cat,5,20.5,38.54,116,Normal,Active and Happy,Continue regular monitoring
Simba,Ragdoll,Cat,6,26.1,37.23,190,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Jack,Bengal,Cat,16,19.2,38.84,128,Normal,Calm and Relaxed,Continue regular monitoring
Ruby,German Shepherd,Dog,5,14.0,38.64,74,Normal,Active and Happy,Continue regular monitoring
Lucy,Labrador Retriever,Dog,1,43.6,38.39,88,Normal,Active and Happy,Continue regular monitoring
Ruby,Domestic Shorthair,Cat,8,6.4,40.23,186,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Simba,Ragdoll,Cat,12,30.3,38.77,112,Normal,Active and Happy,Continue regular monitoring
Max,Beagle,Dog,14,5.2,37.7,145,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Buddy,Poodle,Dog,11,13.6,38.87,96,Normal,Active and Happy,Continue regular monitoring
Bella,Domestic Shorthair,Cat,14,4.8,38.6,127,Normal,Calm and Relaxed,Continue regular monitoring
Molly,Persian,Cat,9,3.3,38.83,154,Normal,Active and Happy,Continue regular monitoring
Oscar,Siamese,Cat,12,4.8,37.27,160,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Lucy,Ragdoll,Cat,4,28.2,38.73,131,Normal,Active and Happy,Continue regular monitoring
Charlie,German Shepherd,Dog,15,44.5,39.84,135,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Charlie,Poodle,Dog,8,17.2,38.06,177,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Leo,Bulldog,Dog,8,17.1,38.62,104,Normal,Active and Happy,Continue regular monitoring
Buddy,Ragdoll,Cat,7,29.4,40.43,165,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Daisy,Maine Coon,Cat,7,34.5,38.18,137,Normal,Active and Happy,Continue regular monitoring
Milo,Sphynx,Cat,11,3.7,39.48,128,Normal,Active and Happy,Continue regular monitoring
Tiger,Persian,Cat,6,2.7,39.77,138,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Buddy,German Shepherd,Dog,4,22.8,38.54,100,Normal,Active and Happy,Continue regular monitoring
Daisy,Bulldog,Dog,16,6.3,38.11,120,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Ruby,Domestic Shorthair,Cat,2,3.4,38.75,110,Normal,Active and Happy,Continue regular monitoring
Milo,Domestic Shorthair,Cat,14,4.6,38.69,143,Normal,Calm and Relaxed,Continue regular monitoring
Leo,Golden Retriever,Dog,14,41.8,38.2,73,Normal,Calm and Relaxed,Continue regular monitoring
Lucy,Maine Coon,Cat,3,38.9,39.27,154,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Oscar,Chihuahua,Dog,8,4.9,38.93,132,Normal,Active and Happy,Continue regular monitoring
Max,Chihuahua,Dog,17,3.2,40.62,212,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Oscar,Siamese,Cat,4,7.7,38.32,115,Normal,Active and Happy,Continue regular monitoring
Coco,Siamese,Cat,5,7.6,38.88,136,Normal,Active and Happy,Continue regular monitoring
Milo,Beagle,Dog,1,4.8,40.43,189,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Coco,Maine Coon,Cat,8,28.3,38.38,128,Normal,Active and Happy,Continue regular monitoring
Zoe,Ragdoll,Cat,8,28.9,36.78,214,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Tiger,Bulldog,Dog,3,13.2,38.88,91,Normal,Active and Happy,Continue regular monitoring
Luna,Domestic Shorthair,Cat,5,3.8,38.69,127,Normal,Active and Happy,Continue regular monitoring
Daisy,Bengal,Cat,1,9.3,38.85,134,Normal,Active and Happy,Continue regular monitoring
Zoe,Maine Coon,Cat,4,26.8,36.65,145,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Simba,Chihuahua,Dog,13,2.6,38.01,154,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Luna,Ragdoll,Cat,16,33.3,38.59,104,Normal,Calm and Relaxed,Continue regular monitoring
Jack,Bulldog,Dog,8,18.5,38.72,85,Normal,Active and Happy,Continue regular monitoring
Simba,Domestic Shorthair,Cat,16,1.4,38.91,104,Normal,Calm and Relaxed,Continue regular monitoring
Ruby,German Shepherd,Dog,17,29.2,38.59,84,Normal,Calm and Relaxed,Continue regular monitoring
Molly,Sphynx,Cat,2,3.6,39.48,142,Normal,Active and Happy,Continue regular monitoring
Jack,Bengal,Cat,8,13.8,38.6,139,Normal,Active and Happy,Continue regular monitoring
Luna,Beagle,Dog,14,4.0,40.16,148,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Zoe,German Shepherd,Dog,6,31.9,38.34,88,Normal,Active and Happy,Continue regular monitoring
Buddy,Golden Retriever,Dog,13,16.3,38.59,83,Normal,Calm and Relaxed,Continue regular monitoring
Luna,Bengal,Cat,4,17.8,40.09,166,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Luna,Domestic Shorthair,Cat,1,2.9,38.62,121,Normal,Active and Happy,Continue regular monitoring
Daisy,Golden Retriever,Dog,11,45.7,38.38,73,Normal,Active and Happy,Continue regular monitoring
Tiger,Beagle,Dog,8,7.2,37.37,176,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Lucy,Maine Coon,Cat,15,17.8,38.43,140,Normal,Calm and Relaxed,Continue regular monitoring
Luna,Maine Coon,Cat,2,36.2,38.48,119,Normal,Active and Happy,Continue regular monitoring
Charlie,Ragdoll,Cat,7,36.1,38.65,135,Normal,Active and Happy,Continue regular monitoring
Tiger,Bulldog,Dog,11,17.4,38.57,98,Normal,Active and Happy,Continue regular monitoring
Coco,Beagle,Dog,2,5.1,38.93,121,Normal,Active and Happy,Continue regular monitoring
Luna,Maine Coon,Cat,3,22.2,38.25,126,Normal,Active and Happy,Continue regular monitoring
Jack,Siamese,Cat,3,10.1,38.92,130,Normal,Active and Happy,Continue regular monitoring
Oscar,Siamese,Cat,12,4.3,39.84,181,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Milo,Beagle,Dog,15,4.9,38.65,122,Normal,Calm and Relaxed,Continue regular monitoring
Charlie,Bulldog,Dog,5,9.5,39.27,95,Normal,Active and Happy,Continue regular monitoring
Daisy,Persian,Cat,16,7.4,38.33,117,Normal,Calm and Relaxed,Continue regular monitoring
Bella,Ragdoll,Cat,9,22.2,38.33,113,Normal,Active and Happy,Continue regular monitoring
Buddy,Bulldog,Dog,7,20.4,38.99,101,Normal,Active and Happy,Continue regular monitoring
Leo,Bulldog,Dog,5,11.6,38.64,93,Normal,Active and Happy,Continue regular monitoring
Daisy,Maine Coon,Cat,12,42.2,38.41,143,Normal,Active and Happy,Continue regular monitoring
Rocky,Sphynx,Cat,11,8.0,39.2,142,Normal,Active and Happy,Continue regular monitoring
Leo,Golden Retriever,Dog,9,15.1,38.53,98,Normal,Active and Happy,Continue regular monitoring
Simba,Labrador Retriever,Dog,4,33.4,40.23,148,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Zoe,Golden Retriever,Dog,3,16.7,37.67,144,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Cooper,Persian,Cat,3,2.2,38.65,132,Normal,Active and Happy,Continue regular monitoring
Jack,Labrador Retriever,Dog,16,30.9,37.01,168,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Tiger,Labrador Retriever,Dog,13,23.7,38.83,91,Normal,Calm and Relaxed,Continue regular monitoring
Oscar,Ragdoll,Cat,6,23.5,37.28,189,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Max,Bengal,Cat,3,15.8,40.13,164,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Buddy,Beagle,Dog,2,2.6,38.48,115,Normal,Active and Happy,Continue regular monitoring
Zoe,Sphynx,Cat,8,5.7,38.96,148,Normal,Active and Happy,Continue regular monitoring
Cooper,Chihuahua,Dog,10,6.9,38.06,175,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Leo,Maine Coon,Cat,13,32.4,38.37,94,Normal,Calm and Relaxed,Continue regular monitoring
Rocky,Sphynx,Cat,4,5.1,39.26,143,Normal,Active and Happy,Continue regular monitoring
Lucy,Beagle,Dog,8,4.0,38.86,122,Normal,Active and Happy,Continue regular monitoring
Zoe,Domestic Shorthair,Cat,8,6.8,38.59,136,Normal,Active and Happy,Continue regular monitoring
Oscar,Siamese,Cat,8,6.1,38.58,118,Normal,Active and Happy,Continue regular monitoring
Rocky,Bengal,Cat,4,22.2,38.6,132,Normal,Active and Happy,Continue regular monitoring
Cooper,Labrador Retriever,Dog,11,23.7,38.58,85,Normal,Active and Happy,Continue regular monitoring
Cooper,Domestic Shorthair,Cat,11,7.5,38.69,130,Normal,Active and Happy,Continue regular monitoring
Ruby,Bengal,Cat,9,17.4,40.14,169,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Molly,Domestic Shorthair,Cat,2,8.8,40.65,175,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Simba,Ragdoll,Cat,4,22.1,38.66,131,Normal,Active and Happy,Continue regular monitoring
Daisy,Beagle,Dog,2,2.0,38.71,116,Normal,Active and Happy,Continue regular monitoring
Daisy,Golden Retriever,Dog,8,20.8,38.64,104,Normal,Active and Happy,Continue regular monitoring
Bella,Siamese,Cat,9,7.5,38.69,139,Normal,Active and Happy,Continue regular monitoring
Ruby,Bulldog,Dog,8,13.3,38.84,99,Normal,Active and Happy,Continue regular monitoring
Molly,German Shepherd,Dog,7,40.0,38.4,100,Normal,Active and Happy,Continue regular monitoring
Charlie,Domestic Shorthair,Cat,2,5.0,38.58,134,Normal,Active and Happy,Continue regular monitoring
Leo,Bulldog,Dog,9,13.2,40.26,150,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Charlie,Maine Coon,Cat,5,27.6,38.25,116,Normal,Active and Happy,Continue regular monitoring
Simba,Poodle,Dog,8,17.4,38.62,102,Normal,Active and Happy,Continue regular monitoring
Toby,German Shepherd,Dog,1,37.0,38.54,83,Normal,Active and Happy,Continue regular monitoring
Lucy,Chihuahua,Dog,17,2.9,38.69,131,Normal,Calm and Relaxed,Continue regular monitoring
Oscar,Persian,Cat,2,6.4,36.82,172,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Lucy,Sphynx,Cat,8,4.5,39.07,163,Normal,Active and Happy,Continue regular monitoring
Luna,Labrador Retriever,Dog,1,19.4,40.89,143,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Rocky,Chihuahua,Dog,17,2.1,40.48,165,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Leo,Bulldog,Dog,8,16.8,38.89,93,Normal,Active and Happy,Continue regular monitoring
