Pet_Name,Breed,Pet_Type,Age_Years,Weight_kg,Temperature_C,Heartbeat_BPM,Health_Status,Current_Behavior,Recommendation
Jack,Chihuahua,Dog,14.0,4.8,38.9,120.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Luna,Labrador Retriever,Dog,8.0,39.6,38.41,89.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Siamese,Cat,1.0,5.3,38.5,135.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Chihuahua,Dog,4.0,4.3,37.61,189.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Bella,Sphynx,Cat,6.0,3.3,39.09,137.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,German Shepherd,Dog,2.0,41.3,39.48,124.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Rocky,Bulldog,Dog,7.0,15.7,37.63,183.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Molly,Sphynx,Cat,16.0,4.2,39.23,145.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Cooper,Ragdoll,Cat,1.0,32.1,38.28,134.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Chihuahua,Dog,4.0,2.6,38.82,133.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Siamese,Cat,14.0,1.6,37.56500000000001,180.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Jack,Siamese,Cat,6.0,8.0,38.48,105.0,Normal,Active And Happy,Continue Regular Monitoring
Charlie,Poodle,Dog,4.0,19.2,38.6,90.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Bengal,Cat,1.0,10.1,38.84,126.0,Normal,Active And Happy,Continue Regular Monitoring
Molly,German Shepherd,Dog,2.0,30.6,38.65,104.0,Normal,Active And Happy,Continue Regular Monitoring
Jack,Persian,Cat,6.0,7.9,38.38,121.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Beagle,Dog,5.0,5.2,38.71,119.0,Normal,Active And Happy,Continue Regular Monitoring
Coco,Labrador Retriever,Dog,8.0,37.4,37.59,157.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Molly,Bulldog,Dog,5.0,18.2,38.93,94.0,Normal,Active And Happy,Continue Regular Monitoring
Leo,Poodle,Dog,9.0,25.0,38.7,92.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,German Shepherd,Dog,6.0,9.1,38.99,93.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Persian,Cat,9.0,6.1,39.925,182.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Milo,Sphynx,Cat,11.0,4.2,39.01,131.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Beagle,Dog,8.0,6.1,38.95,128.0,Normal,Active And Happy,Continue Regular Monitoring
Jack,Beagle,Dog,10.0,3.3,39.13,107.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Domestic Shorthair,Cat,9.0,3.8,39.89,143.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Jack,Golden Retriever,Dog,14.0,20.9,38.81,96.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Zoe,Labrador Retriever,Dog,7.0,22.0,38.54,84.0,Normal,Active And Happy,Continue Regular Monitoring
Luna,Poodle,Dog,8.0,12.4,38.82,97.0,Normal,Active And Happy,Continue Regular Monitoring
Rocky,Siamese,Cat,14.0,2.0,39.925,156.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Ruby,Bulldog,Dog,5.0,24.8,37.56500000000001,180.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Oscar,Labrador Retriever,Dog,9.0,27.1,38.47,86.0,Normal,Active And Happy,Continue Regular Monitoring
Jack,Beagle,Dog,6.0,2.4,39.08,117.0,Normal,Active And Happy,Continue Regular Monitoring
Buddy,Labrador Retriever,Dog,4.0,36.1,37.56500000000001,92.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Rocky,Bengal,Cat,4.0,14.0,37.56500000000001,168.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Coco,Golden Retriever,Dog,2.0,32.4,38.62,89.0,Normal,Active And Happy,Continue Regular Monitoring
Zoe,Maine Coon,Cat,14.0,20.4,38.08,113.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Daisy,Poodle,Dog,6.0,13.8,39.925,144.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Toby,Persian,Cat,12.0,4.3,38.51,123.0,Normal,Active And Happy,Continue Regular Monitoring
Luna,Persian,Cat,6.0,4.0,38.43,140.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Beagle,Dog,1.0,5.9,38.58,113.0,Normal,Active And Happy,Continue Regular Monitoring
Rocky,Bengal,Cat,9.0,14.0,39.16,126.0,Normal,Active And Happy,Continue Regular Monitoring
Cooper,Bengal,Cat,5.0,16.9,38.95,141.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Bulldog,Dog,13.0,10.5,38.51,86.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Zoe,Poodle,Dog,7.0,13.3,38.85,102.0,Normal,Active And Happy,Continue Regular Monitoring
Zoe,Ragdoll,Cat,16.0,32.7,38.54,110.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Zoe,Ragdoll,Cat,5.0,29.2,38.6,143.0,Normal,Active And Happy,Continue Regular Monitoring
Rocky,Bulldog,Dog,4.0,1.9,38.58,121.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Poodle,Dog,7.0,15.0,38.83,80.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Bulldog,Dog,7.0,12.0,38.99,113.0,Normal,Active And Happy,Continue Regular Monitoring
Luna,Golden Retriever,Dog,10.0,22.3,38.43,99.0,Normal,Active And Happy,Continue Regular Monitoring
Zoe,Golden Retriever,Dog,1.0,29.4,38.28,78.0,Normal,Active And Happy,Continue Regular Monitoring
Simba,Labrador Retriever,Dog,10.0,35.8,38.47,68.0,Normal,Active And Happy,Continue Regular Monitoring
Cooper,German Shepherd,Dog,10.0,22.5,39.03,86.0,Normal,Active And Happy,Continue Regular Monitoring
Molly,Ragdoll,Cat,4.0,28.0,38.55,103.0,Normal,Active And Happy,Continue Regular Monitoring
Simba,Maine Coon,Cat,2.0,35.7,39.5,133.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Charlie,Domestic Shorthair,Cat,6.0,4.5,38.74,117.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Persian,Cat,3.0,5.7,38.63,146.0,Normal,Active And Happy,Continue Regular Monitoring
Molly,German Shepherd,Dog,2.0,28.1,38.64,68.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Labrador Retriever,Dog,1.0,28.2,38.63,82.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Maine Coon,Cat,5.0,20.5,38.54,116.0,Normal,Active And Happy,Continue Regular Monitoring
Simba,Ragdoll,Cat,6.0,26.1,37.56500000000001,190.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Jack,Bengal,Cat,16.0,19.2,38.84,128.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Ruby,German Shepherd,Dog,5.0,14.0,38.64,74.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Labrador Retriever,Dog,1.0,43.6,38.39,88.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Domestic Shorthair,Cat,8.0,6.4,39.925,186.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Simba,Ragdoll,Cat,12.0,30.3,38.77,112.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Beagle,Dog,14.0,5.2,37.7,145.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Buddy,Poodle,Dog,11.0,13.6,38.87,96.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Domestic Shorthair,Cat,14.0,4.8,38.6,127.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Molly,Persian,Cat,9.0,3.3,38.83,154.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,Siamese,Cat,12.0,4.8,37.56500000000001,160.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Lucy,Ragdoll,Cat,4.0,28.2,38.73,131.0,Normal,Active And Happy,Continue Regular Monitoring
Charlie,German Shepherd,Dog,15.0,44.5,39.84,135.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Charlie,Poodle,Dog,8.0,17.2,38.06,177.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Leo,Bulldog,Dog,8.0,17.1,38.62,104.0,Normal,Active And Happy,Continue Regular Monitoring
Buddy,Ragdoll,Cat,7.0,29.4,39.925,165.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Daisy,Maine Coon,Cat,7.0,34.5,38.18,137.0,Normal,Active And Happy,Continue Regular Monitoring
Milo,Sphynx,Cat,11.0,3.7,39.48,128.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Persian,Cat,6.0,2.7,39.77,138.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Buddy,German Shepherd,Dog,4.0,22.8,38.54,100.0,Normal,Active And Happy,Continue Regular Monitoring
Daisy,Bulldog,Dog,16.0,6.3,38.11,120.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Ruby,Domestic Shorthair,Cat,2.0,3.4,38.75,110.0,Normal,Active And Happy,Continue Regular Monitoring
Milo,Domestic Shorthair,Cat,14.0,4.6,38.69,143.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Leo,Golden Retriever,Dog,14.0,41.8,38.2,73.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Lucy,Maine Coon,Cat,3.0,38.9,39.27,154.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Oscar,Chihuahua,Dog,8.0,4.9,38.93,132.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Chihuahua,Dog,17.0,3.2,39.925,202.5,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Oscar,Siamese,Cat,4.0,7.7,38.32,115.0,Normal,Active And Happy,Continue Regular Monitoring
Coco,Siamese,Cat,5.0,7.6,38.88,136.0,Normal,Active And Happy,Continue Regular Monitoring
Milo,Beagle,Dog,1.0,4.8,39.925,189.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Coco,Maine Coon,Cat,8.0,28.3,38.38,128.0,Normal,Active And Happy,Continue Regular Monitoring
Zoe,Ragdoll,Cat,8.0,28.9,37.56500000000001,202.5,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Tiger,Bulldog,Dog,3.0,13.2,38.88,91.0,Normal,Active And Happy,Continue Regular Monitoring
Luna,Domestic Shorthair,Cat,5.0,3.8,38.69,127.0,Normal,Active And Happy,Continue Regular Monitoring
Daisy,Bengal,Cat,1.0,9.3,38.85,134.0,Normal,Active And Happy,Continue Regular Monitoring
Zoe,Maine Coon,Cat,4.0,26.8,37.56500000000001,145.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Simba,Chihuahua,Dog,13.0,2.6,38.01,154.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Luna,Ragdoll,Cat,16.0,33.3,38.59,104.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Jack,Bulldog,Dog,8.0,18.5,38.72,85.0,Normal,Active And Happy,Continue Regular Monitoring
Simba,Domestic Shorthair,Cat,16.0,1.4,38.91,104.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Ruby,German Shepherd,Dog,17.0,29.2,38.59,84.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Molly,Sphynx,Cat,2.0,3.6,39.48,142.0,Normal,Active And Happy,Continue Regular Monitoring
Jack,Bengal,Cat,8.0,13.8,38.6,139.0,Normal,Active And Happy,Continue Regular Monitoring
Luna,Beagle,Dog,14.0,4.0,39.925,148.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Zoe,German Shepherd,Dog,6.0,31.9,38.34,88.0,Normal,Active And Happy,Continue Regular Monitoring
Buddy,Golden Retriever,Dog,13.0,16.3,38.59,83.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Luna,Bengal,Cat,4.0,17.8,39.925,166.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Luna,Domestic Shorthair,Cat,1.0,2.9,38.62,121.0,Normal,Active And Happy,Continue Regular Monitoring
Daisy,Golden Retriever,Dog,11.0,45.7,38.38,73.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Beagle,Dog,8.0,7.2,37.56500000000001,176.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Lucy,Maine Coon,Cat,15.0,17.8,38.43,140.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Luna,Maine Coon,Cat,2.0,36.2,38.48,119.0,Normal,Active And Happy,Continue Regular Monitoring
Charlie,Ragdoll,Cat,7.0,36.1,38.65,135.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Bulldog,Dog,11.0,17.4,38.57,98.0,Normal,Active And Happy,Continue Regular Monitoring
Coco,Beagle,Dog,2.0,5.1,38.93,121.0,Normal,Active And Happy,Continue Regular Monitoring
Luna,Maine Coon,Cat,3.0,22.2,38.25,126.0,Normal,Active And Happy,Continue Regular Monitoring
Jack,Siamese,Cat,3.0,10.1,38.92,130.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,Siamese,Cat,12.0,4.3,39.84,181.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Milo,Beagle,Dog,15.0,4.9,38.65,122.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Charlie,Bulldog,Dog,5.0,9.5,39.27,95.0,Normal,Active And Happy,Continue Regular Monitoring
Daisy,Persian,Cat,16.0,7.4,38.33,117.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Bella,Ragdoll,Cat,9.0,22.2,38.33,113.0,Normal,Active And Happy,Continue Regular Monitoring
Buddy,Bulldog,Dog,7.0,20.4,38.99,101.0,Normal,Active And Happy,Continue Regular Monitoring
Leo,Bulldog,Dog,5.0,11.6,38.64,93.0,Normal,Active And Happy,Continue Regular Monitoring
Daisy,Maine Coon,Cat,12.0,42.2,38.41,143.0,Normal,Active And Happy,Continue Regular Monitoring
Rocky,Sphynx,Cat,11.0,8.0,39.2,142.0,Normal,Active And Happy,Continue Regular Monitoring
Leo,Golden Retriever,Dog,9.0,15.1,38.53,98.0,Normal,Active And Happy,Continue Regular Monitoring
Simba,Labrador Retriever,Dog,4.0,33.4,39.925,148.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Zoe,Golden Retriever,Dog,3.0,16.7,37.67,144.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Cooper,Persian,Cat,3.0,2.2,38.65,132.0,Normal,Active And Happy,Continue Regular Monitoring
Jack,Labrador Retriever,Dog,16.0,30.9,37.56500000000001,168.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Tiger,Labrador Retriever,Dog,13.0,23.7,38.83,91.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Oscar,Ragdoll,Cat,6.0,23.5,37.56500000000001,189.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Max,Bengal,Cat,3.0,15.8,39.925,164.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Buddy,Beagle,Dog,2.0,2.6,38.48,115.0,Normal,Active And Happy,Continue Regular Monitoring
Zoe,Sphynx,Cat,8.0,5.7,38.96,148.0,Normal,Active And Happy,Continue Regular Monitoring
Cooper,Chihuahua,Dog,10.0,6.9,38.06,175.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Leo,Maine Coon,Cat,13.0,32.4,38.37,94.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Rocky,Sphynx,Cat,4.0,5.1,39.26,143.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Beagle,Dog,8.0,4.0,38.86,122.0,Normal,Active And Happy,Continue Regular Monitoring
Zoe,Domestic Shorthair,Cat,8.0,6.8,38.59,136.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,Siamese,Cat,8.0,6.1,38.58,118.0,Normal,Active And Happy,Continue Regular Monitoring
Rocky,Bengal,Cat,4.0,22.2,38.6,132.0,Normal,Active And Happy,Continue Regular Monitoring
Cooper,Labrador Retriever,Dog,11.0,23.7,38.58,85.0,Normal,Active And Happy,Continue Regular Monitoring
Cooper,Domestic Shorthair,Cat,11.0,7.5,38.69,130.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Bengal,Cat,9.0,17.4,39.925,169.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Molly,Domestic Shorthair,Cat,2.0,8.8,39.925,175.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Simba,Ragdoll,Cat,4.0,22.1,38.66,131.0,Normal,Active And Happy,Continue Regular Monitoring
Daisy,Beagle,Dog,2.0,2.0,38.71,116.0,Normal,Active And Happy,Continue Regular Monitoring
Daisy,Golden Retriever,Dog,8.0,20.8,38.64,104.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Siamese,Cat,9.0,7.5,38.69,139.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Bulldog,Dog,8.0,13.3,38.84,99.0,Normal,Active And Happy,Continue Regular Monitoring
Molly,German Shepherd,Dog,7.0,40.0,38.4,100.0,Normal,Active And Happy,Continue Regular Monitoring
Charlie,Domestic Shorthair,Cat,2.0,5.0,38.58,134.0,Normal,Active And Happy,Continue Regular Monitoring
Leo,Bulldog,Dog,9.0,13.2,39.925,150.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Charlie,Maine Coon,Cat,5.0,27.6,38.25,116.0,Normal,Active And Happy,Continue Regular Monitoring
Simba,Poodle,Dog,8.0,17.4,38.62,102.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,German Shepherd,Dog,1.0,37.0,38.54,83.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Chihuahua,Dog,17.0,2.9,38.69,131.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Oscar,Persian,Cat,2.0,6.4,37.56500000000001,172.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Lucy,Sphynx,Cat,8.0,4.5,39.07,163.0,Normal,Active And Happy,Continue Regular Monitoring
Luna,Labrador Retriever,Dog,1.0,19.4,39.925,143.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Rocky,Chihuahua,Dog,17.0,2.1,39.925,165.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Leo,Bulldog,Dog,8.0,16.8,38.89,93.0,Normal,Active And Happy,Continue Regular Monitoring
Charlie,Chihuahua,Dog,9.0,6.3,38.84,147.0,Normal,Active And Happy,Continue Regular Monitoring
Cooper,Siamese,Cat,5.0,9.4,39.925,179.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Buddy,Poodle,Dog,4.0,16.4,39.925,145.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Milo,Maine Coon,Cat,5.0,38.6,37.92,110.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,Bulldog,Dog,6.0,14.3,39.05,85.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,Labrador Retriever,Dog,14.0,28.6,37.56500000000001,111.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Leo,Chihuahua,Dog,15.0,5.8,38.64,139.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Charlie,Labrador Retriever,Dog,6.0,30.1,39.925,173.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Bella,Bulldog,Dog,12.0,13.9,38.81,108.0,Normal,Active And Happy,Continue Regular Monitoring
Charlie,Chihuahua,Dog,1.0,4.3,39.925,172.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Bella,German Shepherd,Dog,10.0,30.3,38.73,84.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Domestic Shorthair,Cat,9.0,3.3,38.56,128.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Bulldog,Dog,2.0,14.8,38.69,98.0,Normal,Active And Happy,Continue Regular Monitoring
Jack,Chihuahua,Dog,1.0,3.9,38.59,136.0,Normal,Active And Happy,Continue Regular Monitoring
Charlie,Chihuahua,Dog,2.0,1.5,38.85,105.0,Normal,Active And Happy,Continue Regular Monitoring
Leo,Poodle,Dog,8.0,13.6,38.74,101.0,Normal,Active And Happy,Continue Regular Monitoring
Cooper,Bulldog,Dog,4.0,14.6,39.925,162.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Toby,Bengal,Cat,5.0,20.8,39.07,130.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Sphynx,Cat,4.0,6.6,38.85,134.0,Normal,Active And Happy,Continue Regular Monitoring
Cooper,Siamese,Cat,13.0,4.9,38.47,135.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Lucy,Chihuahua,Dog,12.0,6.3,38.94,136.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,Bengal,Cat,9.0,18.8,38.83,142.0,Normal,Active And Happy,Continue Regular Monitoring
Leo,Maine Coon,Cat,7.0,36.8,38.35,132.0,Normal,Active And Happy,Continue Regular Monitoring
Daisy,Chihuahua,Dog,8.0,3.9,38.8,137.0,Normal,Active And Happy,Continue Regular Monitoring
Cooper,Chihuahua,Dog,3.0,5.2,38.79,147.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Domestic Shorthair,Cat,13.0,7.4,39.925,187.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Tiger,German Shepherd,Dog,7.0,35.3,38.72,93.0,Normal,Active And Happy,Continue Regular Monitoring
Coco,Golden Retriever,Dog,6.0,29.6,38.26,96.0,Normal,Active And Happy,Continue Regular Monitoring
Zoe,Poodle,Dog,1.0,17.3,38.72,107.0,Normal,Active And Happy,Continue Regular Monitoring
Milo,Poodle,Dog,8.0,14.4,38.57,84.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Maine Coon,Cat,8.0,35.3,38.75,125.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Bulldog,Dog,7.0,21.9,39.09,88.0,Normal,Active And Happy,Continue Regular Monitoring
Charlie,Bengal,Cat,3.0,24.4,39.11,114.0,Normal,Active And Happy,Continue Regular Monitoring
Buddy,Domestic Shorthair,Cat,1.0,1.2,38.63,122.0,Normal,Active And Happy,Continue Regular Monitoring
Charlie,Domestic Shorthair,Cat,13.0,6.8,38.82,132.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Jack,Poodle,Dog,14.0,15.0,37.56500000000001,123.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Cooper,Golden Retriever,Dog,9.0,30.4,39.21,77.0,Normal,Active And Happy,Continue Regular Monitoring
Simba,Siamese,Cat,9.0,7.8,38.64,130.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Poodle,Dog,10.0,10.4,39.87,167.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Oscar,Labrador Retriever,Dog,16.0,35.1,38.47,86.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Max,Golden Retriever,Dog,8.0,24.1,38.52,111.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Maine Coon,Cat,7.0,19.1,38.43,118.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Ragdoll,Cat,1.0,36.3,38.54,119.0,Normal,Active And Happy,Continue Regular Monitoring
Daisy,German Shepherd,Dog,12.0,35.2,38.64,96.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Bengal,Cat,3.0,15.6,38.82,139.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Maine Coon,Cat,3.0,13.9,38.41,110.0,Normal,Active And Happy,Continue Regular Monitoring
Buddy,Labrador Retriever,Dog,7.0,46.8,37.56500000000001,162.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Simba,Bulldog,Dog,17.0,22.5,38.95,98.0,Normal,Calm And Relaxed,Continue Regular Monitoring
